RESTID;CUISINE;ITEMNAME;ITEMID;CATEGORY;PRICE
RE10550;American;Artichoke Salad;IT1055001;Starter;6
RE10550;American;Cobb Salad;IT1055002;Starter;14
RE10550;American;Grilled Salmon;IT1055003;Main Course;24
RE10550;American;New York Steak;IT1055004;Main Course;16
RE10550;American;Turkey Sandwich;IT1055005;Main Course;13
RE10551;American;Artichoke Salad;IT1055101;Starter;11
RE10551;American;Cobb Salad;IT1055102;Starter;12
RE10551;American;Grilled Salmon;IT1055103;Main Course;25
RE10551;American;New York Steak;IT1055104;Main Course;10
RE10551;American;Turkey Sandwich;IT1055105;Main Course;13
RE10552;Mexican;Fire Burrito;IT1055201;Main Course;12
RE10552;Mexican;Chilli Tacos;IT1055202;Main Course;20
RE10552;Mexican;Chicken Quasedillas;IT1055203;Main Course;11
RE10552;Mexican;Grilled Pork;IT1055204;Main Course;29
RE10552;Mexican;Pork Burritos;IT1055205;Main Course;18
RE10553;American;Artichoke Salad;IT1055301;Starter;13
RE10553;American;Cobb Salad;IT1055302;Starter;10
RE10553;American;Grilled Salmon;IT1055303;Main Course;14
RE10553;American;New York Steak;IT1055304;Main Course;20
RE10553;American;Turkey Sandwich;IT1055305;Main Course;23
RE10554;American;Artichoke Salad;IT1055401;Starter;11
RE10554;American;Cobb Salad;IT1055402;Starter;11
RE10554;American;Grilled Salmon;IT1055403;Main Course;11
RE10554;American;New York Steak;IT1055404;Main Course;13
RE10554;American;Turkey Sandwich;IT1055405;Main Course;20
RE10555;Mexican;Fire Burrito;IT1055501;Main Course;24
RE10555;Mexican;Chilli Tacos;IT1055502;Main Course;14
RE10555;Mexican;Chicken Quasedillas;IT1055503;Main Course;21
RE10555;Mexican;Grilled Pork;IT1055504;Main Course;14
RE10555;Mexican;Pork Burritos;IT1055505;Main Course;12
RE10556;Mexican;Fire Burrito;IT1055601;Main Course;22
RE10556;Mexican;Chilli Tacos;IT1055602;Main Course;18
RE10556;Mexican;Chicken Quasedillas;IT1055603;Main Course;14
RE10556;Mexican;Grilled Pork;IT1055604;Main Course;20
RE10556;Mexican;Pork Burritos;IT1055605;Main Course;27
RE10557;Mexican;Fire Burrito;IT1055701;Main Course;28
RE10557;Mexican;Chilli Tacos;IT1055702;Main Course;28
RE10557;Mexican;Chicken Quasedillas;IT1055703;Main Course;21
RE10557;Mexican;Grilled Pork;IT1055704;Main Course;20
RE10557;Mexican;Pork Burritos;IT1055705;Main Course;11
RE10558;Mexican;Fire Burrito;IT1055801;Main Course;20
RE10558;Mexican;Chilli Tacos;IT1055802;Main Course;21
RE10558;Mexican;Chicken Quasedillas;IT1055803;Main Course;26
RE10558;Mexican;Grilled Pork;IT1055804;Main Course;10
RE10558;Mexican;Pork Burritos;IT1055805;Main Course;18
RE10559;Mexican;Fire Burrito;IT1055901;Main Course;21
RE10559;Mexican;Chilli Tacos;IT1055902;Main Course;26
RE10559;Mexican;Chicken Quasedillas;IT1055903;Main Course;23
RE10559;Mexican;Grilled Pork;IT1055904;Main Course;12
RE10559;Mexican;Pork Burritos;IT1055905;Main Course;16
RE10560;Italian;Bruschetta;IT1056001;Starter;14
RE10560;Italian;Pepperoni Pizza;IT1056002;Main Course;27
RE10560;Italian;Bolognese Pasta;IT1056003;Main Course;10
RE10560;Italian;Smoked Mushroom Soup;IT1056004;Starter;13
RE10560;Italian;Tiramisu;IT1056005;Dessert;12
RE10561;Italian;Bruschetta;IT1056101;Starter;5
RE10561;Italian;Pepperoni Pizza;IT1056102;Main Course;26
RE10561;Italian;Bolognese Pasta;IT1056103;Main Course;15
RE10561;Italian;Smoked Mushroom Soup;IT1056104;Starter;5
RE10561;Italian;Tiramisu;IT1056105;Dessert;7
RE10562;Mexican;Fire Burrito;IT1056201;Main Course;25
RE10562;Mexican;Chilli Tacos;IT1056202;Main Course;26
RE10562;Mexican;Chicken Quasedillas;IT1056203;Main Course;20
RE10562;Mexican;Grilled Pork;IT1056204;Main Course;26
RE10562;Mexican;Pork Burritos;IT1056205;Main Course;13
RE10563;Mexican;Fire Burrito;IT1056301;Main Course;17
RE10563;Mexican;Chilli Tacos;IT1056302;Main Course;20
RE10563;Mexican;Chicken Quasedillas;IT1056303;Main Course;10
RE10563;Mexican;Grilled Pork;IT1056304;Main Course;23
RE10563;Mexican;Pork Burritos;IT1056305;Main Course;29
RE10564;Mexican;Fire Burrito;IT1056401;Main Course;26
RE10564;Mexican;Chilli Tacos;IT1056402;Main Course;16
RE10564;Mexican;Chicken Quasedillas;IT1056403;Main Course;18
RE10564;Mexican;Grilled Pork;IT1056404;Main Course;22
RE10564;Mexican;Pork Burritos;IT1056405;Main Course;20
RE10565;Chinese;Lobster Cantonese;IT1056501;Main Course;22
RE10565;Chinese;Pork Chow Mein;IT1056502;Main Course;16
RE10565;Chinese;Chicken Chop Suey;IT1056503;Starter;13
RE10565;Chinese;Egg Flower Soup;IT1056504;Starter;13
RE10565;Chinese;Fried Shrimp;IT1056505;Starter;5
RE10566;Mexican;Fire Burrito;IT1056601;Main Course;17
RE10566;Mexican;Chilli Tacos;IT1056602;Main Course;16
RE10566;Mexican;Chicken Quasedillas;IT1056603;Main Course;26
RE10566;Mexican;Grilled Pork;IT1056604;Main Course;28
RE10566;Mexican;Pork Burritos;IT1056605;Main Course;14
RE10567;Fast_Food;Hot Dog with Fries;IT1056701;Main Course;15
RE10567;Fast_Food;Chicken Burger;IT1056702;Main Course;23
RE10567;Fast_Food;Hamburger;IT1056703;Main Course;13
RE10567;Fast_Food;Beef Burger;IT1056704;Main Course;17
RE10567;Fast_Food;Soda;IT1056705;Drink;8
RE10568;Mexican;Fire Burrito;IT1056801;Main Course;17
RE10568;Mexican;Chilli Tacos;IT1056802;Main Course;12
RE10568;Mexican;Chicken Quasedillas;IT1056803;Main Course;23
RE10568;Mexican;Grilled Pork;IT1056804;Main Course;28
RE10568;Mexican;Pork Burritos;IT1056805;Main Course;27
RE10569;Fast_Food;Hot Dog with Fries;IT1056901;Main Course;16
RE10569;Fast_Food;Chicken Burger;IT1056902;Main Course;18
RE10569;Fast_Food;Hamburger;IT1056903;Main Course;23
RE10569;Fast_Food;Beef Burger;IT1056904;Main Course;20
RE10569;Fast_Food;Soda;IT1056905;Drink;7
RE10570;Mexican;Fire Burrito;IT1057001;Main Course;23
RE10570;Mexican;Chilli Tacos;IT1057002;Main Course;13
RE10570;Mexican;Chicken Quasedillas;IT1057003;Main Course;25
RE10570;Mexican;Grilled Pork;IT1057004;Main Course;16
RE10570;Mexican;Pork Burritos;IT1057005;Main Course;27
RE10571;Mexican;Fire Burrito;IT1057101;Main Course;22
RE10571;Mexican;Chilli Tacos;IT1057102;Main Course;28
RE10571;Mexican;Chicken Quasedillas;IT1057103;Main Course;11
RE10571;Mexican;Grilled Pork;IT1057104;Main Course;28
RE10571;Mexican;Pork Burritos;IT1057105;Main Course;26
RE10572;Mexican;Fire Burrito;IT1057201;Main Course;14
RE10572;Mexican;Chilli Tacos;IT1057202;Main Course;10
RE10572;Mexican;Chicken Quasedillas;IT1057203;Main Course;23
RE10572;Mexican;Grilled Pork;IT1057204;Main Course;29
RE10572;Mexican;Pork Burritos;IT1057205;Main Course;26
RE10573;Mexican;Fire Burrito;IT1057301;Main Course;26
RE10573;Mexican;Chilli Tacos;IT1057302;Main Course;10
RE10573;Mexican;Chicken Quasedillas;IT1057303;Main Course;26
RE10573;Mexican;Grilled Pork;IT1057304;Main Course;13
RE10573;Mexican;Pork Burritos;IT1057305;Main Course;10
RE10574;Pizzeria;Margherita;IT1057401;Main Course;17
RE10574;Pizzeria;Fungi;IT1057402;Main Course;19
RE10574;Pizzeria;Salami;IT1057403;Main Course;12
RE10574;Pizzeria;Mexican;IT1057404;Main Course;25
RE10574;Pizzeria;Vegetarian;IT1057405;Main Course;13
RE10575;Mexican;Fire Burrito;IT1057501;Main Course;19
RE10575;Mexican;Chilli Tacos;IT1057502;Main Course;19
RE10575;Mexican;Chicken Quasedillas;IT1057503;Main Course;22
RE10575;Mexican;Grilled Pork;IT1057504;Main Course;26
RE10575;Mexican;Pork Burritos;IT1057505;Main Course;18
RE10576;Mexican;Fire Burrito;IT1057601;Main Course;17
RE10576;Mexican;Chilli Tacos;IT1057602;Main Course;11
RE10576;Mexican;Chicken Quasedillas;IT1057603;Main Course;25
RE10576;Mexican;Grilled Pork;IT1057604;Main Course;20
RE10576;Mexican;Pork Burritos;IT1057605;Main Course;25
RE10577;Fast_Food;Hot Dog with Fries;IT1057701;Main Course;24
RE10577;Fast_Food;Chicken Burger;IT1057702;Main Course;19
RE10577;Fast_Food;Hamburger;IT1057703;Main Course;14
RE10577;Fast_Food;Beef Burger;IT1057704;Main Course;12
RE10577;Fast_Food;Soda;IT1057705;Drink;5
RE10578;Mexican;Fire Burrito;IT1057801;Main Course;17
RE10578;Mexican;Chilli Tacos;IT1057802;Main Course;23
RE10578;Mexican;Chicken Quasedillas;IT1057803;Main Course;19
RE10578;Mexican;Grilled Pork;IT1057804;Main Course;18
RE10578;Mexican;Pork Burritos;IT1057805;Main Course;25
RE10579;Mexican;Fire Burrito;IT1057901;Main Course;28
RE10579;Mexican;Chilli Tacos;IT1057902;Main Course;15
RE10579;Mexican;Chicken Quasedillas;IT1057903;Main Course;24
RE10579;Mexican;Grilled Pork;IT1057904;Main Course;21
RE10579;Mexican;Pork Burritos;IT1057905;Main Course;27
RE10580;American;Artichoke Salad;IT1058001;Starter;11
RE10580;American;Cobb Salad;IT1058002;Starter;10
RE10580;American;Grilled Salmon;IT1058003;Main Course;14
RE10580;American;New York Steak;IT1058004;Main Course;15
RE10580;American;Turkey Sandwich;IT1058005;Main Course;25
RE10581;American;Artichoke Salad;IT1058101;Starter;5
RE10581;American;Cobb Salad;IT1058102;Starter;9
RE10581;American;Grilled Salmon;IT1058103;Main Course;15
RE10581;American;New York Steak;IT1058104;Main Course;19
RE10581;American;Turkey Sandwich;IT1058105;Main Course;20
RE10582;Cafeteria;Popcorn Chicken;IT1058201;Starter;8
RE10582;Cafeteria;Club Mix;IT1058202;Main Course;12
RE10582;Cafeteria;Classic Cheese Pizza;IT1058203;Main Course;21
RE10582;Cafeteria;Frozen Fruit Cup;IT1058204;Dessert;8
RE10582;Cafeteria;Milkshake;IT1058205;Drink;9
RE10583;Mexican;Fire Burrito;IT1058301;Main Course;16
RE10583;Mexican;Chilli Tacos;IT1058302;Main Course;17
RE10583;Mexican;Chicken Quasedillas;IT1058303;Main Course;29
RE10583;Mexican;Grilled Pork;IT1058304;Main Course;16
RE10583;Mexican;Pork Burritos;IT1058305;Main Course;17
RE10584;Mexican;Fire Burrito;IT1058401;Main Course;29
RE10584;Mexican;Chilli Tacos;IT1058402;Main Course;25
RE10584;Mexican;Chicken Quasedillas;IT1058403;Main Course;29
RE10584;Mexican;Grilled Pork;IT1058404;Main Course;17
RE10584;Mexican;Pork Burritos;IT1058405;Main Course;10
RE10585;Cafe-Coffee_Shop;Cappuccino;IT1058501;Drink;9
RE10585;Cafe-Coffee_Shop;Glace;IT1058502;Drink;6
RE10585;Cafe-Coffee_Shop;Latte;IT1058503;Drink;7
RE10585;Cafe-Coffee_Shop;Cocoa;IT1058504;Drink;7
RE10585;Cafe-Coffee_Shop;Mocha;IT1058505;Drink;8
RE10586;American;Artichoke Salad;IT1058601;Starter;8
RE10586;American;Cobb Salad;IT1058602;Starter;13
RE10586;American;Grilled Salmon;IT1058603;Main Course;17
RE10586;American;New York Steak;IT1058604;Main Course;10
RE10586;American;Turkey Sandwich;IT1058605;Main Course;20
RE10587;Mexican;Fire Burrito;IT1058701;Main Course;16
RE10587;Mexican;Chilli Tacos;IT1058702;Main Course;22
RE10587;Mexican;Chicken Quasedillas;IT1058703;Main Course;25
RE10587;Mexican;Grilled Pork;IT1058704;Main Course;25
RE10587;Mexican;Pork Burritos;IT1058705;Main Course;23
RE10588;Mexican;Fire Burrito;IT1058801;Main Course;21
RE10588;Mexican;Chilli Tacos;IT1058802;Main Course;20
RE10588;Mexican;Chicken Quasedillas;IT1058803;Main Course;25
RE10588;Mexican;Grilled Pork;IT1058804;Main Course;13
RE10588;Mexican;Pork Burritos;IT1058805;Main Course;19
RE10589;Mexican;Fire Burrito;IT1058901;Main Course;29
RE10589;Mexican;Chilli Tacos;IT1058902;Main Course;24
RE10589;Mexican;Chicken Quasedillas;IT1058903;Main Course;21
RE10589;Mexican;Grilled Pork;IT1058904;Main Course;29
RE10589;Mexican;Pork Burritos;IT1058905;Main Course;27
RE10590;Mexican;Fire Burrito;IT1059001;Main Course;19
RE10590;Mexican;Chilli Tacos;IT1059002;Main Course;22
RE10590;Mexican;Chicken Quasedillas;IT1059003;Main Course;19
RE10590;Mexican;Grilled Pork;IT1059004;Main Course;27
RE10590;Mexican;Pork Burritos;IT1059005;Main Course;11
RE10591;Mexican;Fire Burrito;IT1059101;Main Course;25
RE10591;Mexican;Chilli Tacos;IT1059102;Main Course;11
RE10591;Mexican;Chicken Quasedillas;IT1059103;Main Course;26
RE10591;Mexican;Grilled Pork;IT1059104;Main Course;19
RE10591;Mexican;Pork Burritos;IT1059105;Main Course;11
RE10592;Mexican;Fire Burrito;IT1059201;Main Course;23
RE10592;Mexican;Chilli Tacos;IT1059202;Main Course;12
RE10592;Mexican;Chicken Quasedillas;IT1059203;Main Course;15
RE10592;Mexican;Grilled Pork;IT1059204;Main Course;11
RE10592;Mexican;Pork Burritos;IT1059205;Main Course;29
RE10593;Mexican;Fire Burrito;IT1059301;Main Course;17
RE10593;Mexican;Chilli Tacos;IT1059302;Main Course;24
RE10593;Mexican;Chicken Quasedillas;IT1059303;Main Course;12
RE10593;Mexican;Grilled Pork;IT1059304;Main Course;28
RE10593;Mexican;Pork Burritos;IT1059305;Main Course;23
RE10594;Mexican;Fire Burrito;IT1059401;Main Course;25
RE10594;Mexican;Chilli Tacos;IT1059402;Main Course;21
RE10594;Mexican;Chicken Quasedillas;IT1059403;Main Course;20
RE10594;Mexican;Grilled Pork;IT1059404;Main Course;12
RE10594;Mexican;Pork Burritos;IT1059405;Main Course;14
RE10595;Hot_Dogs;Chicago Genuine;IT1059501;Main Course;24
RE10595;Hot_Dogs;Polish Hot Dog;IT1059502;Main Course;10
RE10595;Hot_Dogs;Chili Dog;IT1059503;Main Course;25
RE10595;Hot_Dogs;Hawaiian ;IT1059504;Main Course;27
RE10595;Hot_Dogs;Bratwurst;IT1059505;Main Course;27
RE10596;Cafeteria;Popcorn Chicken;IT1059601;Starter;13
RE10596;Cafeteria;Club Mix;IT1059602;Main Course;15
RE10596;Cafeteria;Classic Cheese Pizza;IT1059603;Main Course;26
RE10596;Cafeteria;Frozen Fruit Cup;IT1059604;Dessert;8
RE10596;Cafeteria;Milkshake;IT1059605;Drink;8
RE10597;Mexican;Fire Burrito;IT1059701;Main Course;15
RE10597;Mexican;Chilli Tacos;IT1059702;Main Course;25
RE10597;Mexican;Chicken Quasedillas;IT1059703;Main Course;12
RE10597;Mexican;Grilled Pork;IT1059704;Main Course;15
RE10597;Mexican;Pork Burritos;IT1059705;Main Course;23
RE10598;American;Artichoke Salad;IT1059801;Starter;14
RE10598;American;Cobb Salad;IT1059802;Starter;6
RE10598;American;Grilled Salmon;IT1059803;Main Course;11
RE10598;American;New York Steak;IT1059804;Main Course;22
RE10598;American;Turkey Sandwich;IT1059805;Main Course;19
RE10599;Mexican;Fire Burrito;IT1059901;Main Course;29
RE10599;Mexican;Chilli Tacos;IT1059902;Main Course;18
RE10599;Mexican;Chicken Quasedillas;IT1059903;Main Course;29
RE10599;Mexican;Grilled Pork;IT1059904;Main Course;17
RE10599;Mexican;Pork Burritos;IT1059905;Main Course;26
